"gid","node_id","node_type","node_name","turn_p","updatedate","remark","hist_type","histremark","geom"
2984,"3010105600","104",중리교,"0","20230519",,,,MULTIPOINT ((219923.26740000024 468945.8789000008))
2985,"3010106200","101",대흥리497-2,"0","20230519",,,,MULTIPOINT ((220122.33579999954 458818.9484000001))
2986,"3010107700","102",독립기념관입구,"0","20230519",,,,MULTIPOINT ((220671.31799999997 464406.9286000002))
2987,"3010107900","104",용연교,"0","20230519",,,,MULTIPOINT ((220711.1074000001 467334.48970000073))
2988,"3010111100","101",일신교,"0","20230519",,,,MULTIPOINT ((221760.9263000004 460174.67449999973))
2989,"3010113800","101",대화리317,"1","20230519",,,,MULTIPOINT ((223050.09520000033 460092.1358000003))
2990,"3010114800","101",대화리324-1,"1","20230519",,,,MULTIPOINT ((223390.9241000004 459985.8717))
2991,"3010117600","104",전곡교,"0","20230519",,,,MULTIPOINT ((223799.7346999999 472102.2737000007))
2992,"3010117700","103",속성변화점,"0","20230519",,,,MULTIPOINT ((223842.45639999956 463566.8421))
2993,"3010119000","104",사담교,"0","20230519",,,,MULTIPOINT ((224047.4944000002 471215.26579999924))
2994,"3010121100","101",명덕리603-6,"0","20230519",,,,MULTIPOINT ((224614.15089999977 468620.9779000003))
2995,"3010123400","103",속성변화점,"0","20230519",,,,MULTIPOINT ((225661.5049999999 458252.85050000064))
2996,"3010123600","102",장산리764-1,"0","20230519",,,,MULTIPOINT ((225756.24980000034 461113.5828000009))
2997,"3010123900","101",대평장로교회,"0","20230519",,,,MULTIPOINT ((226006.04289999977 475209.66410000063))
2998,"3010125900","102",대평리70-5,"0","20230519",,,,MULTIPOINT ((226694.05620000046 474956.7436999995))
2999,"3010126300","101",병천보건지소,"0","20230519",,,,MULTIPOINT ((226873.32459999993 462942.7952999994))
3000,"3010127100","101",발산리597-17,"0","20230519",,,,MULTIPOINT ((227149.87710000016 458706.75659999996))
3001,"3010131800","102",봉항3리경로당,"0","20230519",,,,MULTIPOINT ((228578.83990000002 471978.8145000003))
3002,"3010133500","102",관성리3길,"0","20230519",,,,MULTIPOINT ((230423.68680000026 468777.4441999998))
3003,"3010136700","101",수남리748,"0","20230519",,,,MULTIPOINT ((234873.8150000004 462975.4781999998))
3004,"3010136900","101",화덕리599,"0","20230519",,,,MULTIPOINT ((236768.9567999998 462704.3431000002))
3005,"3020000200","101",와촌동121-63,"0","20230519",,,,MULTIPOINT ((212844.0541000003 467377.92569999956))
3006,"3020001600","101",쌍용동203-29,"0","20230519",,,,MULTIPOINT ((211573.80869999994 466661.31460000016))
3007,"3020003000","101",쌍용동2136,"0","20230519",,,,MULTIPOINT ((211395.69930000044 467814.1564000007))
3008,"3020004100","102",쌍용동274-16,"0","20230519",,,,MULTIPOINT ((211333.75850000046 467426.6325000003))
3009,"3020004600","102",수향리466-5,"0","20230519",,,,MULTIPOINT ((211676.52180000022 484142.7435999997))
3010,"3020004900","102",수향리11-30,"0","20230519",,,,MULTIPOINT ((214078.77290000021 482145.3495000005))
3011,"3020006300","102",유리36-5,"0","20230519",,,,MULTIPOINT ((219774.4879999999 480547.7591999993))
3012,"3020006800","102",홍천리133-3,"0","20230519",,,,MULTIPOINT ((220441.36149999965 478789.63460000046))
3013,"3020007800","103",속성변화점,"0","20230519",,,,MULTIPOINT ((216524.3629999999 477351.50879999995))
3014,"3020009000","102",율금리683-1,"0","20230519",,,,MULTIPOINT ((209347.0033999998 477762.2008999996))
3015,"3020009900","102",삼은리583,"0","20230519",,,,MULTIPOINT ((213443.00600000005 475825.8624000009))
3016,"3020015600","101",백석동920,"0","20230519",,,,MULTIPOINT ((210111.96729999967 469676.68590000086))
3017,"3020016000","102",백석동604-18,"0","20230519",,,,MULTIPOINT ((209536.66249999963 469607.5923999995))
3018,"3020017300","102",차암동14-14,"0","20230519",,,,MULTIPOINT ((210283.96320000011 473125.0421999991))
3019,"3020018400","103",속성변화점,"0","20230519",,,,MULTIPOINT ((209190.89940000046 473792.3334999997))
3020,"3020022000","102",불당동650-9,"0","20230519",,,,MULTIPOINT ((209046.1135999998 467433.1309999991))
3021,"3020022600","101",쌍용동2108,"0","20230519",,,,MULTIPOINT ((210512.5831000004 467634.5529999994))
3022,"3020023000","101",불당동798,"0","20230519",,,,MULTIPOINT ((210246.34779999964 467358.67280000076))
3023,"3020024500","105",아산시-천안시서북구,"0","20230519",,,,MULTIPOINT ((207894.88370000012 476529.86370000057))
3024,"3020025500","101",천안아산주님의교회,"1","20230519",,,,MULTIPOINT ((208756.31369999982 466278.2982999999))
3025,"3020026000","101",불당동1931,"1","20230519",,,,MULTIPOINT ((208942.0137 468382.2662000004))
3026,"3020026200","101",불당동1877,"1","20230519",,,,MULTIPOINT ((208973.0493999999 468757.7195999995))
3027,"3020026500","101",그린힐A,"0","20230519",,,,MULTIPOINT ((208998.41119999997 478326.13709999993))
3028,"3020027000","101",불당동1866,"0","20230519",,,,MULTIPOINT ((209030.46939999983 468977.6350999996))
3029,"3020027500","101",불당동1883,"0","20230519",,,,MULTIPOINT ((209093.0850999998 468372.9668000005))
3030,"3020029900","101",불당동1937,"0","20230519",,,,MULTIPOINT ((209332.99899999984 467400.52889999934))
3031,"3020030500","101",한국전기삼거리,"0","20230519",,,,MULTIPOINT ((209390.1495000003 484238.1225000005))
3032,"3020035500","101",불당동1870,"0","20230519",,,,MULTIPOINT ((209663.61560000014 468689.1958000008))
3033,"3020037800","101",불당3교,"0","20230519",,,,MULTIPOINT ((209770.2494000001 467286.55519999936))
3034,"3020040400","104",중아트마켓,"1","20230519",,,,MULTIPOINT ((209877.68070000038 468936.9614000004))
3035,"3020043200","101",와룡리삼거리,"0","20230519",,,,MULTIPOINT ((210048.4735000003 483691.35459999926))
3036,"3020043900","101",디에스일렉트론,"1","20230519",,,,MULTIPOINT ((210077.92590000015 473878.9735000003))
3037,"3020044200","104",안성교,"0","20230519",,,,MULTIPOINT ((210091.3284 485453.3278000001))
3038,"3020045800","101",한국GKN,"0","20230519",,,,MULTIPOINT ((210192.86230000015 470873.55509999953))
3039,"3020046500","101",태풍카센타,"1","20230519",,,,MULTIPOINT ((210214.2446999997 465997.4977000002))
3040,"3020047900","101",벧엘전기공사,"0","20230519",,,,MULTIPOINT ((210248.9623999996 465592.50009999983))
3041,"3020049900","103",속성변화점,"0","20230519",,,,MULTIPOINT ((210308.69460000005 467287.28810000047))
3042,"3020052900","101",돌고래횟집,"0","20230519",,,,MULTIPOINT ((210396.29920000024 473461.341))
3043,"3020055400","101",주유진정공,"0","20230519",,,,MULTIPOINT ((210475.5532999998 472994.42119999975))
3044,"3020057600","104",양당교,"0","20230519",,,,MULTIPOINT ((210541.62849999964 475416.23560000025))
3045,"3020058400","101",쌍용동1905,"0","20230519",,,,MULTIPOINT ((210561.05730000045 465976.86959999986))
3046,"3020058600","101",영흥아파트,"0","20230519",,,,MULTIPOINT ((210569.89780000038 480569.1397999991))
3047,"3020059300","101",농협중앙회쌍용동지점,"0","20230519",,,,MULTIPOINT ((210594.92389999982 466722.5463999994))
3048,"3020061000","101",백석동1141,"1","20230519",,,,MULTIPOINT ((210636.43379999977 470617.0474999994))
3049,"3020066000","101",쌍용동1899,"0","20230519",,,,MULTIPOINT ((210763.88210000005 466918.7750000004))
3050,"3020068100","101",오한진상가주택,"0","20230519",,,,MULTIPOINT ((210821.58279999997 467048.0561999995))
3051,"3020068400","101",바닷가재,"0","20230519",,,,MULTIPOINT ((210829.65550000034 466938.5566000007))
3052,"3020068800","101",현대6차아1단지101,"1","20230519",,,,MULTIPOINT ((210838.3069000002 465986.47389999963))
3053,"3020069800","101",경기스틸,"0","20230519",,,,MULTIPOINT ((210873.25380000006 483653.0189999994))
3054,"3020071800","101",비비안,"0","20230519",,,,MULTIPOINT ((210941.7422000002 466520.23369999975))
3055,"3020073700","101",사랑가득한어린이집,"0","20230519",,,,MULTIPOINT ((211019.45770000014 470056.2678999994))
3056,"3020075500","101",테마커피숍,"0","20230519",,,,MULTIPOINT ((211049.5356999999 466417.98110000044))
3057,"3020080000","101",세븐일레븐천안백석점,"0","20230519",,,,MULTIPOINT ((211232.72719999962 469464.4009000007))
3058,"3020081200","101",백석동689-3,"0","20230519",,,,MULTIPOINT ((211262.74089999963 469294.49870000035))
3059,"3020082100","101",백석장로교회,"0","20230519",,,,MULTIPOINT ((211312.39279999956 469387.8570000008))
3060,"3020084700","101",성환농업협동조합,"0","20230519",,,,MULTIPOINT ((211393.09389999975 479921.1534000002))
3061,"3020084800","101",신축중,"0","20230519",,,,MULTIPOINT ((211394.6749999998 469296.2784000002))
3062,"3020085100","101",주천안물류보세장치장,"0","20230519",,,,MULTIPOINT ((211401.55150000006 469259.26590000093))
3063,"3020086100","101",천안시동남구선거관리위원회,"0","20230519",,,,MULTIPOINT ((211420.60809999984 470373.40059999935))
3064,"3020087900","101",성성동187-10,"0","20230519",,,,MULTIPOINT ((211456.04250000045 471321.92310000025))
3065,"3020089700","101",샛별교회,"0","20230519",,,,MULTIPOINT ((211535.48570000008 469765.8364000004))
3066,"3020089900","101",열린숲어린이집,"0","20230519",,,,MULTIPOINT ((211538.58609999996 469870.6051000003))
3067,"3020090000","101",아이비학원,"0","20230519",,,,MULTIPOINT ((211539.77630000003 466922.52520000003))
3068,"3020091000","101",성환주택,"0","20230519",,,,MULTIPOINT ((211554.1523000002 470424.6113000009))
3069,"3020091700","101",별마로어린이집,"0","20230519",,,,MULTIPOINT ((211562.34929999989 470643.9605999999))
3070,"3020092300","101",태창빌딩,"0","20230519",,,,MULTIPOINT ((211571.45720000006 467110.9246999994))
3071,"3020093100","101",복모리2-2,"0","20230519",,,,MULTIPOINT ((211595.58320000023 484139.1110999994))
3072,"3020093600","101",KT성환지점,"0","20230519",,,,MULTIPOINT ((211627.6727 479256.6001999993))
3073,"3020093800","101",농장정육점,"0","20230519",,,,MULTIPOINT ((211630.17420000024 467464.4634000007))
3074,"3020097200","101",쌍용지하차도앞교차로,"0","20230519",,,,MULTIPOINT ((211699.59140000027 466723.0546000004))
3075,"3020097400","101",쌍용동543,"0","20230519",,,,MULTIPOINT ((211701.18329999968 466583.1515999995))
3076,"3020097500","101",천안서부신용협동조합,"0","20230519",,,,MULTIPOINT ((211702.19010000024 467146.4232999999))
3077,"3020098500","101",쌍용지하도,"0","20230519",,,,MULTIPOINT ((211719.95390000008 466792.18319999985))
3078,"3020098600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211720.30260000005 479999.0703999996))
3079,"3020104900","101",서부대로사거리,"1","20230519",,,,MULTIPOINT ((211862.33160000015 469771.3917999994))
3080,"3020106300","101",대전지방고용노동청천안지청,"0","20230519",,,,MULTIPOINT ((211899.51570000034 470462.5493999999))
3081,"3020110400","101",GS25성정사랑,"0","20230519",,,,MULTIPOINT ((211977.88200000022 469160.60840000026))
3082,"3020111600","101",중앙카뱅크,"0","20230519",,,,MULTIPOINT ((212016.25760000013 468822.26410000026))
3083,"3020111700","101",성환읍사무소입구,"0","20230519",,,,MULTIPOINT ((212022.38790000044 479983.86030000076))
3084,"3020113700","101",대안빌딩,"0","20230519",,,,MULTIPOINT ((212072.78220000025 470004.7753999997))
3085,"3020115100","101",천안섬김의교회,"0","20230519",,,,MULTIPOINT ((212097.16029999964 470380.7159000002))
3086,"3020116600","101",생태명가,"0","20230519",,,,MULTIPOINT ((212122.6316999998 470880.9980999995))
3087,"3020120100","101",천안성정중학교,"0","20230519",,,,MULTIPOINT ((212225.8700000001 470189.7625999991))
3088,"3020121300","101",외포리,"0","20230519",,,,MULTIPOINT ((212244.98759999964 468423.89100000076))
3089,"3020121400","101",대동갈비,"0","20230519",,,,MULTIPOINT ((212250.4665000001 469260.38519999944))
3090,"3020124000","101",충청지방통계청천안사무소,"0","20230519",,,,MULTIPOINT ((212290.7527999999 470187.02710000053))
3091,"3020124900","101",프라지움1차,"0","20230519",,,,MULTIPOINT ((212314.43979999982 470433.2550000008))
3092,"3020126400","101",도솔정사,"1","20230519",,,,MULTIPOINT ((212330.54619999975 470918.9478999991))
3093,"3020127000","101",천안주님의교회,"0","20230519",,,,MULTIPOINT ((212346.71040000021 475073.13379999995))
3094,"3020127200","101",삼익하이츠빌라A동,"0","20230519",,,,MULTIPOINT ((212352.43290000036 469181.35160000063))
3095,"3020128000","101",현대자동차충남지역본부,"0","20230519",,,,MULTIPOINT ((212384.00030000042 470630.05340000056))
3096,"3020128400","101",순복음새천안교회,"0","20230519",,,,MULTIPOINT ((212388.30539999995 470780.3630999997))
3097,"3020129700","101",명성슈퍼,"0","20230519",,,,MULTIPOINT ((212431.13489999995 469582.7423999999))
3098,"3020134100","101",상현빌딩,"0","20230519",,,,MULTIPOINT ((212550.59630000032 469559.6462999992))
3099,"3020135100","101",씬오피스,"0","20230519",,,,MULTIPOINT ((212575.3035000004 469022.1684000008))
3100,"3020139700","104",업성고가교,"0","20230519",,,,MULTIPOINT ((212704.04920000024 473404.25049999915))
3101,"3020140300","101",화장품협동조합,"0","20230519",,,,MULTIPOINT ((212709.6244000001 469051.5548999999))
3102,"3020141100","101",이화아트6차그린빌라,"0","20230519",,,,MULTIPOINT ((212743.31400000025 469223.77219999954))
3103,"3020142100","101",제2봉명교,"0","20230519",,,,MULTIPOINT ((212767.6810999997 467574.6043999996))
3104,"3020146100","101",청풍건설,"0","20230519",,,,MULTIPOINT ((212853.2254999997 469142.61030000076))
3105,"3020146300","101",효성판넬,"0","20230519",,,,MULTIPOINT ((212867.61419999972 469259.5576000009))
3106,"3020146600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((212881.02080000006 471108.6699999999))
3107,"3020147300","101",크린월드,"0","20230519",,,,MULTIPOINT ((212926.13389999978 469485.83689999953))
3108,"3020157900","101",두정역삼거리,"0","20230519",,,,MULTIPOINT ((213548.5904000001 470376.3936999999))
3109,"3020159300","101",천안휘장사,"0","20230519",,,,MULTIPOINT ((213725.24370000046 475415.46270000003))
3110,"3020161900","101",삼은리43-41,"0","20230519",,,,MULTIPOINT ((214182.8041000003 476598.7193))
3111,"3020162500","103",속성변화점,"0","20230519",,,,MULTIPOINT ((214412.31929999962 470796.53649999946))
3112,"3020162800","103",속성변화점,"0","20230519",,,,MULTIPOINT ((214640.31180000026 478498.2581999991))
3113,"3020166200","104",망향휴게소,"0","20230519",,,,MULTIPOINT ((215771.11679999996 471855.36400000006))
3114,"3020167400","106",판정교차로,"0","20230519",,,,MULTIPOINT ((216124.94620000012 479127.1400000006))
3115,"3020168100","106",판정교차로,"0","20230519",,,,MULTIPOINT ((216262.4106999999 479386.9263000004))
3116,"3020170000","101",판정교,"0","20230519",,,,MULTIPOINT ((216978.95849999972 479244.48420000076))
3117,"3020170500","101",정촌리67-7,"0","20230519",,,,MULTIPOINT ((217050.37600000016 476066.8856000006))
3118,"3020172000","101",연곡리17,"1","20230519",,,,MULTIPOINT ((217537.75329999998 483220.9154000003))
3119,"3020173900","102",충남예술고등학교,"0","20230519",,,,MULTIPOINT ((218201.54629999958 474465.34669999965))
3120,"3020174700","106",신두리217-35,"0","20230519",,,,MULTIPOINT ((218452.66750000045 480685.4330000002))
3121,"3020177700","103",속성변화점,"0","20230519",,,,MULTIPOINT ((219656.72389999963 478218.82579999976))
3122,"3020178000","104",시장교,"0","20230519",,,,MULTIPOINT ((219694.05480000004 478245.5990999993))
3123,"3020179000","103",속성변화점,"0","20230519",,,,MULTIPOINT ((220240.5898000002 479649.0814999994))
3124,"3020182200","103",속성변화점,"0","20230519",,,,MULTIPOINT ((223460.78560000006 477420.4639999997))
3125,"3020183901","101",남서울대학교드론교육원,"0","20230519",,,,MULTIPOINT ((212506.57039999962 478837.5756000001))
3126,"3010137501","101",송연교차로,"1","20230519",,,,MULTIPOINT ((230796.59169999976 463951.70050000027))
3127,"3010139601","101",서천안IC,"0","20230519",,,,MULTIPOINT ((212631.2901999997 462652.3680000007))
3128,"3010022400","101",지장교차로,"0","20230519",,,,MULTIPOINT ((206779.2156999996 453794.70150000043))
3129,"3010001200","101",보성리1044,"0","20230519",,,,MULTIPOINT ((208881.29389999993 458657.81350000016))
3130,"3010001400","101",용정리1041,"0","20230519",,,,MULTIPOINT ((209449.94510000013 459354.7009999994))
3131,"3010002200","103",속성변화점,"0","20230519",,,,MULTIPOINT ((204798.15050000045 452802.33850000054))
3132,"3020077500","101",성성동203-3,"0","20230519",,,,MULTIPOINT ((211145.03729999997 471391.2728000004))
